Feature	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI30	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
JAEHCK01	0	0	0.00821200460189631	0	0	0	0	0	0	0	0	0	0.00439056356487549	0.00242638987848792	0	0	0	0	0	0.000147153078442401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00058836775163616	0.00139068242773416	0	0	0.00249459504407118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00084177660779331	0	0	7.13407080889554e-05	0	0	0	0	0.00158554749435447	0	0	0	0	0	0	0	0	1.38551208051075e-05	0	0	0	0	0	0	0	0.00155428571428569	0	0
JAFCBV01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060038815792533	0	0	0	0	0	0	0	0
JAFCCC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128480757865164	0	0	0.00141630521377356	0	0	0	0	0	0	0	0	0	0	0
JAFCCJ01	0	0	0	0	0	0	0	0	0	0	0	0	0.00098296199213628	0	0	0.00062328758229342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95646538442099e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAFCCW01	0	0	0	2.11676050971593e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAFCDX01	0	0	0	0	0	0	0.000278589853826311	0	0	0	0	0	0.00065530799475753	0	0	0.00042851021282673	0	0	0	0	0	0	0.00078419657194068	0	0	0	0	0	0	6.21475948880778e-05	0	0	0	0	0	0	0	0	0	0.00156912884291274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222095259553716	0	0	0	0	0	0	0	0	0	0	0.00168186244135611	0	0.0008495416946121	0	0	0	0	0	0	0	0	0
JAFCFN01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203722936805943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72776820595941e-05	0	0	0	0	0	0	0	0	0	0	0	0
JAFCGA01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086257596549696	0	0	0	0
JAFCGI01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098211018891177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAFCGM01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018013960819635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55191207812253e-05	0	0	0	0	0	0	0	0	0	0	0	0
JAFCGN01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207595217006199	0	0	0	0	0	0	0	0	0	0.00689451974071893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAFGBZ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215127198224346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAFGLI01	2.41426571036983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121166044997742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37038762453582e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAFGOX01	0	0	0	0	0	0	0.000154772141014617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAFGPW01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174379982285208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025826959372206	0	0	0	0	0	0	0	0	0	0	8.9266708324464e-05	0	0	0	0	0	0.000244196803839525	0	0	0	0	0	0	0	0.00031924056885054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAFGSV01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013046672755114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064910796829206	0.00050753110674525	0	0	0	0	0
JAFGUC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064828654265184	0	0	0	0	0	0	0	0.00180027004050606	0	0	0	0	0	0	0.00172340811513573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101497876145764	0	0	0	0	0	0	0	0	0
JAGGVH01	0	0	0	9.62163868052697e-06	0	0	0	0	0	0	0	0	0.00104849279161203	0	0	0	0	0	0	0.000166773488901388	0	0.0009560039036826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169595554981263	0	0.00129407958589452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00200784013768044	0	0	0	0	0	0	0.00093237458855439	0	0	0	0.000111349990149809	0	0	0	0	0	0	0	0.00082613741418987	0	0	0	0	0	0
JAGGXF01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196027182435963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163719711853307	0	0	0	0	0
JAGGXT01	0	0	0.00309437854564209	0	0	0	0	0	0	0	0	0	0	0.00080879662616262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326755095438369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065487884741322	0	0	0	0	0
JAGHAA01	0	0	0	0	0	0	0	0.00201904633711341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGHAM01	0	0	0.00273733486729875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGHAR01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004197038090262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGHBM01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101193236918666	0	0	0	0	0.00083650341572226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGLGH01	0	0	0	0	0	0	0	0	0.0005064487811466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGLSY01	0	0	0	0	0	0.00217465461367899	0	0	0	0	0	0	0	0	0	0.00128553063848019	0	0	0	0	0	0	0	0	0	0	0	0	0.00143418132149562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180091683038638	0	0	0	0	0
JAGLXL01	0	1.39869802406354e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGMCJ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252935237769933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGTQN01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072047127297384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGVYF01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00153425519778123	0.000212835625409299	0	0	0	0	0
JAGVZF01	0	0	0	0	0.00046447883754135	0	0	0	0	0	0	0	0	0	0	0	0	0.00099645704162976	0	0	0	0	0	0	0	0	0	0	0	0	0.00292726863319071	0.00155788128145719	0	0	0	0	0	0	0	0	0	0.008481623149842	0	0	0	0	0	0	0.00179985601151907	0	0	0	0	0	0	0	0	0.00059689614007161	0	0	0	1.79342660238591e-05	0.000120703945409629	0	0	0	0	0	0	0	0.000137046141722841	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGVZH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00083038086802479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222655162816587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165618308351175	0	0	0	0	0	0	0	0	0	0.00084761326232217	0	0	0	0.000102784606292131	0	0	0	0	0	0	0	0	0	0	0	0.00045714285714285	0	0
JAGVZT01	0	0	0.00226127662950765	0	0	0.00166297117516629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214270409256482	0.00319488817891374	0.00363323453485038	0	0	0	0	0	0	0	0	0	0	0	0	3.94386412073484e-05	0	0	0	0	0	0	0	0	0.0006793930755192	0	0	0
JAGWAF01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010907532690135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000294666535703762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56538385767757e-05	0	2.78390408522459e-05	0	0	0	0	0	0	0	0	0	0	0	0
JAHENH01	0	0	0	0	0	0	0	0	0	0	0	0	0.00425950196592399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018366035079127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHFHC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154176909438196	0	0	0	0	0	0	0	0	0	0	0	0	0.00162293751690558	0
JAHJTO01	0	0	0	0	0.000189232118998331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143753267119707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00972429813977778	0	0	0	0	0	0	0	0.00390058508776317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38551208051075e-05	0	0	0	0	0	0	0	0	0	0
JAHLMP01	0	0	0	0	0	0	0	0	0	0	0	0.00273814232255316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139159476760365	0	0	0	0	0	0	0	0	0	0.00265306122448977	0	0	0	0	0	0	0.000184166584814851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31992007102049e-05	0	0	0	0	0	0	0	0	0	0	0	0.0489871622358804
JAHLMR01	0	0	0	0	0	0	0	0	0	0	0	0	0.00183486238532109	0	0	0	0	0	0	0	0	0	0	0	0	0.00433756943915988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114787719244542	0	0	0.000155652454012266	0	0	0	0	0	0.00063570994674162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHWHD01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186393899360375	0	0	0	0	0	0	0.00121276434472824	0	0	0	0.0142985814005854	0	0	0	0	0	0.0015666924780753	0	0	0	0	0	0	0.00460003302587814	0	0	0.00148791852074352	0	0	0	0.00190182189024558	0	0	0	0	0	0	0	0	0	0	0.00032281678842945	0	0	0	0	0	0	0.00102031055702577	0	0	0	3.94386412073484e-05	0	6.76455898131717e-05	0	0	0	0	0	0.00133307194667712	0.00063942877695924	0	0	0
JAHWIC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006354830634135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070231042120617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050187366167022	0	0	0	0	0	0	0	0	0	0	0.0003915528987966	0	0	0	0	0	0	0	0	0.000279250306011794	0	0	0	0	0	0	0	0
JAHWIL01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109267905036255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHWKR01	0	0	0	3.46378992498972e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075508299774087	0	0	0	0	0	0	0	0	0	0	0	2.06907865405448e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAIPIC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077910947786679	0	0	0	0	0	0	0	0	0	0	0	0	0.00122929827556767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204081632653059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77349598918956e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000109113800097923	0	0	0	0	0	0	0
JAJOKI01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55191207812253e-05	0	0	0	0	0	0	0	0	0	0	0	0
JAJPHT01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341685649202733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00990148522278342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAJSAE01	1.85712746951525e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070146350795523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JALIDP01	0	0	0	0	0.000464478837541353	0	0	0	0	0	0	0.00136907116127658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143804425980666	0	0	0	0	0	0	0	0.00226651943976287	0	0.0007840155852795	0	0	0	0	0.000293392384371966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102784606292131	0.00070847314197996	0	0.00141630521377356	0	0	0.000293212821312383	0	0.00112118649068628	0	0.00047049598118016	0	0	0	0
JAMCUS01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009142857142857	0	0
JANJXX01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187007874015747	0	0	0	0.00305533552110444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00278977681785456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054203998341993	0	0	0.00097415057022246	0	0	0	0	0.000209437729508845	0	0	0.000278323510150622	0	0	0	0	0
JDFR-13	0	0	0	0	0	0	0	0.00121142780226804	0	0	0	0	0.00131061598951506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JdFR-21	0	0	0	0	0.00036126131808771	0	0	0	0	0	0	0	0	0	0.00820700975185866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24692508302388e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JdFR-42	3.15711669817593e-05	0	0	0	0.00070531971626649	0	0	0	0	0	0	0	0.00078636959370903	0	0	0	8.2219504996416e-05	0.00315544729849425	0	0	0	0	0	0	0	0	0.00060638217236412	0	0.0101417107734335	0	0.0118216617878856	0.0013182072381561	0	0.00520744698955107	0	0	0.00151266859952097	0	0	0	0	0.00855289729395834	0	0	0	0	0	0	0	0	0	0.00698433815081334	0	0.00294366888185181	0	0	0.00225843147751605	0.00087238666625853	0	0	0.000110253821592022	0	0.00044660459801562	0.000180702208783332	0	0	0	0	0	4.49385016604775e-05	0.00050535764760297	0	0	0.00194741966893863	6.92756040255375e-06	0	0	0.00039448835420016	0	0	0	0.00175842913663791	0.00086857142857143	0	0.00785540240753538
JdFR-43	0	0	0.00154718927282103	1.15459664166323e-05	0	0	0	0	0.00060773853737592	0.00099638809316226	0	0	0.00583224115334206	0	0	0.00066224305618677	0	0.00083038086802479	0.00731834814427602	0	0	0	0	0	0	0	0	0	0.00542940071709065	0	0	0.00515299193097387	0	0	0	0	0.00108047757108642	0.00080628173372364	0.0101321148306347	0	0.0012598526941465	0	0	0	0	0	0	0	0.00242980561555074	0	0	0	0	0.00214085009589222	0	0	0.00913410064239828	0	0.00136923779096301	0	0.000220507643184044	0	0	0	0	0.00201796953826935	0	0	0	0	9.42192224344533e-05	0	0	0	0	0	0.000139625153005897	0	0	0	0	0	0	0	0
JdFR-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042380663116107	0	0	0	0	0.00050183514223581	0	0	0	0	0	0	0	0.00031106745252126	0	0	0	0	0
Jordarchaeaceae	0	0	0	0	0.00020643503890727	0	0	0	0	0.00062274255822642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77973762415395e-05	0	0.0071902212990333	0	0.00112317484088355	0	0	0.00086438205686913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150562098501069	0.00064281122776944	0	0	7.7826227006133e-05	0	0	9.0351104391666e-05	1.47791332432463e-05	0	0	0	0	3.81977264114061e-05	0	0.00059039428498332	0	0	5.29754619018816e-06	0	0	0	0	0	0	0	0	0	0
Kariarchaeaceae	2.04284021646678e-05	0	0.00309437854564209	6.83136346317414e-05	0	0	0	0.00292761718881445	0.00131676683098116	0.00099638809316226	0	0	0.00543905635648753	0.00369735600531494	0	0	0	0.00141164747564214	0	0	0.00305118110236221	0	0	0	0	0.00570732820942089	0	0.00212139068945196	0.0026634795970633	0.000299438411733466	0	0.0045538068227211	0	0.00132738844831692	0	0	0	0	0.00347670606933545	0	0.00198669078692336	0	0.00150975951687693	0	0.00210031504725708	0.00265306122448977	0.00041913197767422	0	0.00134989200863931	0.000137333397422252	0	0	0.000202583243296336	0	0	0	0	0	0	0	0.00131656034018706	0	0	0	4.28594864054143e-05	0	0.00131380055659935	0	0.00073334821286229	6.51608274076925e-05	0	0.00183022228344828	0	0	0	0	0.000321137851913554	0	0	0.000163719711853307	0	0	0	0	0
Korarchaeaceae	0	0	0	0	0	0	0	0	0	0.00080956532569434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215706638970999	0	0	0	0	0.00108047757108642	0	0	0.00296391003661299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LC-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182958703606899	0	0	0	0	0	0	0	0.00037898885772756	0	0	0	0	0	0	0	0.00151952590791672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117917397351393	0	0	0	0	0	0.00081116654932809	0	0.00200784013768044	0	0	0	0	0	0	0.0009747552516705	0	0	0.000116840104317242	0.000102784606292131	0	0	0	0	0	0	0.00058753584668112	0.00059009815299276	0	0	0	0	0.00231848216700798	0
MCBC01	0	0	0	0	0	0	0	0	0.00162063609966912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00371243370654096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050970397961184	0	0	0.00336179914216161	0
MK-D1	0	0	0	2.98270799096336e-05	0	0	0	0	0	0.00853157304770208	0	0	0.0116644823066841	0.00057771187583046	0	0	0	0	0.00352848928384737	0	0	0	0	0	0	0.00319610379727569	0.00049268551504584	0	0	0	0.0110335510020266	0.00227690341136055	0.00514462101291873	0	0.00111431899913892	0	0	0.00032687097313119	0	0	0.00048455872851789	0.00206695017937325	0	0.00077846712745629	0	0.00326530612244898	0	0	0.00107991360691143	0	0	0.00181411380540606	0.00031308319418523	0	0	6.57452933414106e-05	0	0.00078055649086287	0	0	8.43117459233109e-05	0	0.00033797104714695	0	1.77349598918956e-05	0	0.00042380663116107	0	0	4.26915765774537e-05	8.56538385767757e-05	0.000295197142491661	0	0	0	0	0	0	0	0.00040929927963324	0.00066653597333856	0	0.00169142857142855	0	0
Marsarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0.0019166996257872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156912884291274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
